,0,1,2,3,4,5,6,7,8,9,10,11
1419,9.055,32.2,57.2,16.75,20.34,36.28,19.31,9.5,23.66,15.72,11.68,9.766
1420,6.324,9.74,22.89,6.23,7.918,8.555,2.55,54.12,32.44,4.617,3.219,3.66
1421,6.61,30.39,11.78,13.945,4.88,48.2,7.176,16.06,16.75,13.3,5.465,15.13
1422,14.34,27.31,4.8,22.61,9.88,2.799,2.027,11.13,17.64,19.05,12.44,8.68
1423,19.12,12.125,21.39,24.77,12.82,16.73,30.25,14.21,9.664,11.16,22.58,14.81
1424,7.344,32.0,13.7,16.84,7.97,46.75,3.602,9.27,16.62,33.97,8.234,7.086
1425,16.08,13.414,7.36,14.85,4.82,10.8,21.67,17.89,13.8,11.8,13.055,7.953
1426,17.38,22.12,40.22,14.2,22.08,79.94,2.225,1.561,1.471,4.3,9.57,8.7
1427,41.53,27.72,10.24,34.7,61.5,19.81,4.473,6.992,20.89,8.625,12.164,13.74
1428,4.15,50.66,55.62,26.42,26.92,67.6,2.572,8.89,19.61,11.83,3.207,4.117
1429,11.47,18.22,6.625,15.5,7.33,8.57,10.1,9.22,11.87,7.43,2.875,3.752
1430,36.38,32.62,72.3,37.56,39.66,35.28,5.855,5.094,47.03,9.34,6.117,6.535
1431,7.418,8.27,32.1,6.457,12.14,10.39,20.83,10.055,3.607,1.047,2.168,3.621
1432,68.0,9.875,29.98,12.92,33.9,14.266,1.287,1.581,1.787,4.516,19.69,4.863
1433,20.17,78.06,7.176,44.2,5.168,34.47,3.82,5.633,10.84,64.56,25.36,13.87
1434,20.94,60.9,127.0,35.03,27.11,47.34,125.7,13.23,17.9,23.19,5.184,12.34
1435,6.418,13.33,7.727,3.059,7.863,12.78,3.652,4.01,9.65,33.9,4.62,5.145
1436,4.176,5.168,2.396,15.66,3.027,2.365,13.875,4.086,11.72,66.6,3.174,2.959
1437,20.72,16.42,19.44,17.7,58.22,9.49,4.918,2.244,2.234,4.88,7.43,8.516
1438,3.627,7.54,6.36,4.805,5.375,10.234,5.176,3.488,5.527,7.855,2.025,2.117
1439,36.4,27.53,39.25,25.16,42.62,39.88,2.746,2.4,3.771,17.05,7.59,14.91
1440,17.36,36.22,16.84,23.2,14.64,56.75,2.943,1.295,2.338,9.15,19.19,19.16
1441,13.84,31.45,79.4,27.56,18.22,40.47,4.258,19.94,25.89,20.83,17.69,20.47
1442,24.66,22.98,25.23,18.11,32.66,20.1,8.31,12.63,5.566,6.336,4.703,6.355
1443,13.66,6.09,29.1,8.21,10.11,13.46,22.33,12.914,13.875,11.12,14.25,14.695
1444,10.625,86.9,19.5,51.22,3.264,52.84,1.73,1.711,3.92,14.66,12.13,10.52
1445,12.445,17.7,21.22,12.734,13.65,35.88,3.83,11.03,17.0,9.64,6.914,8.24
1446,16.14,45.3,2.615,25.92,9.266,35.6,2.291,19.58,20.81,38.75,16.19,21.1
1447,11.945,28.28,1.883,24.08,3.69,9.18,2.379,4.36,15.195,19.08,20.88,28.98
1448,33.88,2.078,11.48,5.215,43.97,4.812,13.46,8.67,14.07,12.07,1.254,8.84
1449,40.94,90.9,81.44,71.56,20.22,92.44,16.86,18.62,16.19,31.23,31.12,33.8
1450,2.94,2.613,9.016,2.764,2.752,6.58,5.19,7.17,10.57,6.29,3.01,1.934
1451,40.8,51.38,49.28,59.5,13.35,75.25,8.61,32.12,39.22,32.84,32.4,41.34
1452,19.56,25.89,17.03,15.875,17.61,30.08,9.11,11.75,11.57,8.56,11.38,10.23
1453,12.78,22.58,5.18,17.92,7.34,39.44,3.701,3.463,21.25,32.06,9.89,10.17
1454,17.78,30.42,10.69,25.64,9.625,36.97,5.5,4.23,5.63,11.21,3.182,3.7
1455,5.53,9.15,34.4,7.426,4.824,11.31,21.12,19.1,9.66,21.02,8.81,5.99
1456,21.45,21.52,18.58,19.64,24.27,12.305,16.08,7.98,10.766,4.45,11.31,12.2
1457,32.8,2.69,2.203,7.812,9.09,3.027,5.35,2.9,8.9,21.83,3.688,4.027
1458,10.07,49.62,85.3,23.73,17.69,84.06,19.77,3.441,15.23,16.64,7.09,8.64
1459,10.39,50.72,4.184,30.36,1.916,23.25,3.482,3.238,6.598,17.14,24.0,25.45
1460,21.03,8.336,7.266,34.5,11.8,6.113,20.75,2.611,2.715,3.873,5.824,9.6
1461,16.27,20.8,44.22,20.42,19.8,20.48,3.193,4.484,15.08,7.484,6.508,6.504
1462,4.33,6.81,1.825,57.62,0.8003,2.758,1.959,4.184,8.23,9.52,4.49,6.133
1463,27.08,24.66,1.101,53.8,6.89,3.361,4.83,2.562,1.774,5.715,16.11,27.97
1464,35.75,109.5,5.78,81.7,6.266,31.11,3.598,10.44,15.26,25.98,55.75,82.5
1465,36.38,122.56,195.5,85.0,57.62,90.8,45.97,59.25,42.06,45.34,51.38,56.94
1466,16.14,18.53,17.08,18.0,11.3,18.34,6.797,12.484,18.05,21.31,7.574,8.25
1467,23.28,33.38,26.48,24.52,27.3,31.53,13.13,5.02,8.94,11.086,12.625,18.75
1468,7.965,7.17,20.81,7.848,11.5,17.73,0.7427,1.395,1.683,1.97,0.7603,2.873
1469,29.94,44.25,36.0,42.12,49.6,45.9,25.8,21.75,43.22,16.81,16.4,17.97
1470,59.53,156.8,51.94,128.4,31.08,40.56,5.074,2.275,8.16,14.6,38.78,71.94
1471,14.945,21.83,3.5,33.94,3.113,9.69,6.867,9.34,12.78,12.25,12.48,16.62
1472,25.2,28.16,59.6,14.58,57.25,48.66,9.86,3.047,55.12,11.09,10.86,44.53
1473,4.234,99.6,4.047,32.7,3.816,25.4,3.14,4.145,4.008,54.4,19.94,13.32
1474,7.94,7.906,57.78,7.117,8.586,8.195,1.623,8.13,8.64,6.08,6.96,6.875
1475,35.12,35.03,28.5,33.94,31.67,31.19,14.8,6.887,8.67,4.207,7.215,19.6
1476,36.38,24.66,37.66,20.52,37.8,23.42,102.06,32.03,11.89,9.85,9.05,13.336
1477,50.4,72.75,28.45,62.25,44.25,66.9,4.71,58.75,44.5,13.625,13.805,14.18
1478,14.81,12.305,16.92,13.04,17.22,17.83,2.291,7.543,7.215,7.9,8.87,11.234
1479,7.465,23.94,6.844,13.12,5.35,34.56,2.834,32.4,12.09,5.895,5.793,6.383
1480,32.72,13.54,16.95,16.03,35.2,11.875,3.98,21.31,10.64,13.51,13.74,16.05
1481,22.88,65.3,6.008,68.3,2.734,22.86,12.1,5.38,4.727,11.945,7.59,12.9
1482,36.4,56.12,30.44,37.44,23.62,46.22,9.82,11.914,9.39,9.73,9.32,13.05
1483,21.88,33.97,33.25,26.95,17.45,33.53,23.38,9.75,19.31,18.47,14.41,13.77
1484,8.06,16.12,5.355,14.086,6.684,7.996,5.43,5.58,4.074,4.492,3.82,6.27
1485,19.77,9.46,62.25,9.61,43.44,8.75,16.3,9.08,6.8,8.516,0.3828,1.447
1486,24.81,8.336,8.36,5.11,8.81,12.09,5.24,2.736,5.098,3.3,10.63,6.664
1487,37.34,15.12,49.22,25.06,64.5,15.0,11.91,3.86,9.695,6.008,5.133,6.832
1488,18.11,17.67,20.78,18.62,26.81,18.83,7.52,15.3,22.92,6.027,7.34,5.605
1489,37.22,41.78,59.5,35.22,36.47,62.88,56.16,17.27,40.7,52.5,33.06,27.12
1490,25.06,101.56,29.84,46.3,19.78,117.94,10.28,8.91,12.8,19.58,21.4,51.53
1491,5.453,8.75,20.62,10.086,18.39,12.28,2.322,15.86,19.84,20.25,53.25,4.65
1492,16.81,10.99,23.22,12.5,58.2,14.734,6.484,3.201,18.45,10.18,7.832,11.125
1493,19.0,11.19,16.22,12.84,45.25,16.42,28.2,6.65,3.436,3.127,4.32,5.97
1494,5.16,23.23,45.94,14.31,11.7,19.19,6.83,40.3,53.9,17.16,6.824,5.977
1495,8.16,46.5,20.81,30.61,2.664,97.6,6.953,5.246,11.71,7.246,10.164,15.125
1496,31.62,29.16,15.27,35.7,40.34,14.45,2.129,13.01,19.1,28.34,26.81,28.03
1497,11.695,11.96,41.34,10.516,18.36,22.27,18.12,23.72,18.05,9.28,6.96,5.727
1498,11.6,17.17,33.12,13.72,46.16,20.61,3.256,6.816,236.4,7.926,6.098,6.574
1499,20.36,124.2,12.95,42.06,12.08,23.34,48.97,33.66,2.596,8.22,90.7,11.836
1500,8.05,14.555,3.658,12.85,5.86,16.72,3.576,6.348,14.03,12.086,8.95,9.086
1501,74.94,30.78,120.1,68.75,89.0,122.1,14.75,25.2,9.22,112.5,39.3,26.58
1502,10.81,40.16,76.1,26.98,8.25,67.06,13.6,6.02,11.95,16.31,14.31,14.48
1503,22.06,10.99,22.66,18.11,27.02,9.516,1.695,7.055,9.57,5.324,5.695,10.06
1504,16.9,24.3,17.31,18.11,13.39,56.38,25.95,6.902,5.44,3.564,6.465,8.164
1505,12.95,16.14,29.97,13.766,42.0,17.38,6.03,6.746,11.71,5.13,10.67,8.0
1506,10.71,2.248,7.24,3.105,17.6,4.22,6.996,4.543,6.21,7.15,3.36,2.207
1507,8.945,45.0,7.598,18.52,5.41,23.48,7.027,7.656,11.055,20.52,4.84,3.373
1508,9.21,12.0,11.82,10.664,8.29,31.48,4.65,3.75,9.4,7.574,3.39,2.316
1509,14.08,43.8,8.93,25.86,8.02,56.22,7.21,7.926,29.95,10.35,10.72,18.83
1510,15.93,10.305,4.39,14.58,11.23,11.22,5.867,13.64,20.61,6.38,7.46,5.53
1511,18.83,14.266,56.62,14.195,26.83,23.36,11.02,13.37,13.05,2.182,2.19,6.62
1512,9.02,18.92,37.66,12.79,10.07,30.11,5.61,26.67,41.56,11.19,7.203,11.414
1513,7.965,22.61,21.45,16.88,8.47,27.47,44.16,12.04,7.496,6.75,13.15,9.375
1514,172.1,266.2,58.4,281.8,105.2,73.3,75.94,47.84,55.03,66.25,81.4,148.8
1515,25.72,37.12,3.98,50.25,9.82,9.61,71.7,11.37,15.52,4.105,7.91,13.805
1516,14.45,20.12,36.12,18.66,12.98,34.8,5.645,9.125,10.35,11.836,4.996,12.74
1517,15.164,36.84,16.33,23.36,11.79,28.75,6.69,3.615,35.4,12.37,9.06,11.69
1518,6.344,23.03,5.71,10.71,4.297,8.66,15.24,11.05,12.67,6.598,9.9,27.22
1519,21.11,25.88,41.47,18.8,30.4,37.9,3.088,5.41,11.02,12.016,6.613,9.62
1520,16.34,29.66,17.8,24.05,10.42,43.7,4.93,13.26,7.15,19.66,11.06,25.75
1521,5.2,37.62,2.238,14.8,2.387,16.69,2.236,8.3,12.22,35.72,10.81,6.42
1522,12.84,34.38,31.83,18.42,8.65,46.25,3.209,6.734,8.875,1.865,3.48,4.926
1523,6.86,18.27,6.36,7.074,4.855,75.3,7.22,7.812,14.01,4.805,3.002,1.477
1524,19.53,32.97,6.074,28.94,12.125,31.19,8.195,9.18,10.805,11.016,10.625,9.48
1525,9.97,16.27,24.14,11.875,8.84,31.98,3.188,2.691,3.678,11.445,12.0,14.516
1526,7.246,12.484,21.62,9.77,7.395,10.68,10.97,16.61,5.945,4.15,4.035,3.396
1527,14.195,31.66,7.89,50.97,9.305,9.31,19.11,3.506,4.49,8.36,18.2,21.11
1528,14.69,13.44,13.08,11.69,17.77,13.57,7.848,3.666,2.94,9.87,10.805,6.625
1529,26.77,51.38,16.47,29.52,20.16,40.25,36.28,10.67,7.625,17.05,21.2,12.13
1530,20.67,13.914,21.88,14.83,40.3,11.586,28.42,12.984,6.84,4.52,26.12,16.17
1531,10.59,37.78,61.28,20.67,6.227,68.7,4.78,46.6,17.66,7.965,2.666,1.562
1532,3.373,13.41,41.06,5.633,5.96,48.97,6.56,12.02,5.43,4.02,1.376,1.479
1533,12.34,54.06,7.57,32.0,10.625,10.28,28.19,17.03,25.36,30.48,23.12,17.83
1534,7.906,17.3,4.258,11.125,4.277,25.48,2.7,6.637,7.812,5.844,12.72,10.555
1535,33.1,19.0,12.39,33.44,16.08,6.805,11.5,2.75,17.69,11.04,11.24,13.62
1536,7.01,10.98,8.48,7.85,6.73,28.42,3.959,2.613,0.9517,0.854,6.992,1.881
1537,9.68,59.0,17.19,25.03,7.848,59.3,4.824,32.5,44.84,29.84,18.11,49.78
1538,13.914,31.55,40.12,19.0,13.14,69.94,22.77,18.45,29.72,18.19,9.8,11.305
1539,5.03,18.61,2.947,7.406,3.871,3.76,5.15,7.035,4.906,3.008,3.145,2.68
1540,7.996,20.48,55.78,10.18,16.56,59.97,26.58,10.03,6.96,7.61,4.203,4.934
1541,24.28,27.12,5.254,23.73,10.93,11.05,20.06,14.47,20.95,9.04,5.996,11.74
1542,17.8,18.27,13.086,21.16,19.06,14.08,6.68,7.375,9.43,9.4,5.85,6.727
1543,11.586,93.06,5.617,31.25,3.467,41.6,17.69,6.363,10.29,30.3,17.08,16.25
1544,5.227,23.95,7.613,12.78,3.998,20.12,11.21,21.61,12.33,14.79,18.72,30.94
1545,9.35,36.56,28.33,15.64,3.88,68.6,7.543,9.78,21.55,9.06,11.805,6.96
1546,26.33,31.98,19.5,36.94,17.6,25.45,12.99,25.7,24.64,22.53,17.03,11.03
1547,8.46,21.83,18.78,9.1,8.51,34.9,11.88,5.98,4.723,43.47,20.4,19.73
1548,4.996,44.8,1.474,9.41,2.576,1.189,2.756,14.17,18.03,10.63,11.625,5.363
1549,21.11,48.22,9.74,26.55,16.0,90.2,31.67,6.598,28.25,24.34,15.88,15.625
1550,17.53,32.53,7.9,97.3,6.25,14.91,62.4,47.25,80.56,15.21,33.78,6.727
1551,38.8,48.03,6.96,63.94,18.64,9.16,10.49,1.605,10.84,3.607,17.17,40.88
1552,3.254,4.344,27.83,3.031,9.06,7.562,2.67,7.285,4.844,2.012,1.767,2.56
1553,33.16,24.16,17.7,32.25,24.66,12.35,40.72,13.21,13.84,15.39,22.61,58.72
1554,5.004,7.78,18.47,7.496,6.16,5.617,3.367,12.055,6.375,4.242,3.28,6.176
1555,31.84,92.1,124.5,59.9,30.52,127.2,6.727,5.0,4.387,7.312,27.3,15.12
1556,58.06,29.17,26.36,28.23,22.62,26.17,24.02,12.266,6.234,10.945,14.93,36.38
1557,5.805,5.676,0.981,16.95,2.275,1.522,1.601,0.762,27.3,46.88,13.62,7.426
1558,40.66,49.28,33.34,45.1,35.4,34.06,15.625,10.53,20.55,12.34,12.695,14.12
1559,18.39,9.336,25.31,7.633,67.5,15.51,5.07,1.711,11.875,4.5,3.932,6.52
1560,26.4,14.88,15.49,12.086,37.78,14.16,8.03,3.004,5.54,5.695,7.367,9.22
1561,5.68,6.875,63.88,5.24,10.52,15.05,4.367,6.293,4.875,0.712,1.818,2.71
1562,15.836,27.38,6.223,21.83,12.336,6.26,14.52,20.4,21.48,9.72,7.855,8.93
1563,43.75,9.12,24.22,26.69,27.05,5.613,12.125,6.965,7.523,7.06,3.887,12.63
1564,16.48,32.9,55.72,23.38,20.67,40.97,9.0,5.574,6.4,12.92,14.1,14.14
1565,8.76,42.53,23.12,15.734,8.555,102.56,8.86,9.33,23.7,10.195,9.0,19.98
1566,18.81,12.94,15.49,12.41,27.84,13.086,7.844,0.588,10.28,9.055,9.0,8.21
1567,18.28,21.14,21.36,24.1,5.695,20.28,8.46,8.09,14.7,18.16,16.06,12.05
1568,8.94,20.55,6.094,13.02,6.547,3.355,4.227,12.15,8.55,6.965,5.734,19.12
1569,4.543,6.453,3.805,14.33,2.104,4.598,7.316,3.709,1.415,1.322,1.677,1.439
1570,12.016,31.58,6.18,31.55,6.406,11.57,17.1,14.49,12.58,7.742,9.92,14.664
1571,8.1,10.766,5.566,12.55,5.066,6.605,2.383,1.528,4.86,5.99,5.37,7.84
1572,14.375,32.5,30.8,20.42,17.83,47.44,20.62,9.625,4.84,19.27,16.3,24.31
1573,9.31,9.55,25.64,8.766,12.6,14.17,11.97,6.562,2.533,2.137,2.936,5.48
1574,21.23,40.72,11.59,75.44,11.28,26.48,22.75,14.74,34.44,47.16,28.98,19.27
1575,10.734,38.12,2.182,56.4,5.184,15.28,11.55,7.414,16.88,52.78,11.71,15.766
1576,13.445,110.5,24.0,36.4,9.63,61.1,32.75,6.508,4.58,18.4,42.56,91.6
1577,17.08,13.14,15.99,14.96,16.33,14.07,14.2,2.486,18.27,12.39,7.688,9.18
1578,11.81,32.38,14.945,21.72,4.453,38.38,6.926,3.428,2.516,1.437,3.525,2.844
1579,135.5,16.3,27.44,27.2,84.4,18.02,17.14,2.512,7.477,19.3,9.0,13.47
1580,29.34,23.97,62.72,22.45,88.75,27.19,14.62,13.21,11.53,16.39,12.805,13.2
1581,11.98,30.08,18.3,15.164,17.27,19.22,24.9,3.947,7.26,9.45,5.63,5.96
1582,2.164,91.3,9.69,14.83,2.018,37.22,7.887,15.79,15.445,8.16,12.93,4.902
1583,18.0,26.34,25.5,19.92,20.8,42.06,4.348,5.15,9.305,5.85,7.33,12.52
1584,30.7,87.2,49.47,64.1,6.547,83.1,36.72,24.23,25.38,63.6,45.53,32.38
1585,25.11,32.03,35.62,25.64,18.38,26.89,6.664,2.66,5.914,33.47,21.77,22.0
1586,6.617,31.36,3.76,11.15,2.992,33.97,7.31,15.414,8.58,6.54,6.977,4.375
1587,18.23,60.88,49.1,34.2,10.74,123.75,15.8,3.617,6.426,19.3,25.97,21.42
1588,20.72,16.83,26.25,16.1,41.28,18.12,52.75,2.582,6.242,6.84,6.797,6.793
1589,11.02,2.283,33.7,3.402,27.55,5.15,2.936,12.99,27.66,15.21,5.645,3.41
1590,5.05,5.64,18.88,4.42,8.164,7.89,12.62,4.535,1.298,1.142,1.516,2.6
1591,41.53,123.3,89.6,77.94,38.06,56.47,10.6,10.31,5.348,6.367,12.51,39.88
1592,23.7,16.06,7.742,19.27,5.293,11.37,7.027,10.84,24.06,6.75,5.105,6.355
1593,14.12,28.97,41.5,16.2,48.38,28.42,9.695,18.39,7.812,2.24,3.666,4.41
1594,7.043,6.953,9.16,3.42,6.855,5.223,5.645,4.812,2.662,1.339,1.799,6.617
1595,39.56,10.42,5.082,16.81,26.83,7.324,9.99,7.785,22.3,5.348,4.316,5.723
1596,20.0,30.1,2.078,27.19,9.375,7.406,10.71,12.46,12.445,13.57,14.76,24.1
1597,16.55,29.66,90.75,19.61,39.88,46.0,5.227,8.734,16.22,8.58,6.16,9.52
1598,14.57,30.11,31.56,18.3,12.23,67.1,6.62,4.938,32.72,10.75,10.32,25.34
1599,29.38,71.94,33.8,43.2,22.92,107.7,47.72,52.72,68.1,37.03,25.55,29.27
1600,12.0,5.117,21.88,7.973,26.56,4.574,1.779,10.97,33.4,9.78,2.217,4.875
1601,11.88,22.23,8.65,18.84,6.684,14.445,4.434,1.9375,2.1,2.174,7.965,12.445
1602,11.266,88.44,6.6,29.3,4.973,18.66,51.84,10.29,10.23,27.89,14.7,12.164
1603,15.6,46.84,10.47,25.16,11.96,37.62,19.34,13.92,12.016,23.9,13.055,15.55
1604,8.47,52.66,16.7,31.92,7.89,62.38,7.363,18.83,17.97,13.664,13.55,21.81
1605,18.08,68.7,21.3,28.3,14.414,43.0,11.11,8.586,13.95,17.67,14.51,23.72
1606,16.44,8.66,5.406,11.25,27.02,8.38,6.33,2.115,13.94,3.113,3.572,3.346
1607,16.7,35.12,7.19,25.42,10.01,81.9,4.53,5.35,5.492,17.39,18.97,21.55
1608,7.383,135.4,5.31,22.1,4.88,20.48,12.555,8.38,17.1,10.77,33.7,8.42
1609,20.42,40.1,47.06,26.1,25.1,50.7,6.508,6.88,10.5,7.543,5.46,10.33
1610,21.06,171.8,108.1,127.9,51.8,149.2,24.16,21.44,34.94,35.2,47.4,82.2
1611,12.445,56.2,6.547,30.84,6.227,51.97,57.84,35.5,3.72,8.07,13.56,9.43
1612,14.94,15.26,17.73,13.586,9.336,22.02,13.08,9.08,14.914,7.27,7.06,5.992
1613,24.17,31.55,36.56,25.47,48.94,48.97,9.91,14.445,12.17,20.36,12.24,11.57
1614,13.48,17.08,56.28,13.01,11.57,30.89,12.305,4.668,8.04,7.965,4.59,4.31
1615,17.06,16.34,58.03,16.94,24.47,40.97,23.27,3.459,2.885,4.57,7.965,10.2
1616,13.91,20.5,6.38,19.69,5.562,27.03,18.48,7.45,37.28,14.445,10.18,9.55
1617,10.37,30.62,58.75,18.38,18.05,42.75,4.94,6.637,28.7,10.89,7.598,8.055
1618,37.9,28.1,18.83,33.06,47.97,13.44,2.525,9.67,20.11,12.92,23.75,4.28
1619,9.57,22.92,2.502,15.07,7.12,31.88,8.05,8.52,16.72,16.28,14.32,15.734
1620,3.453,7.484,38.16,3.521,7.164,25.27,0.719,3.418,13.75,8.31,6.668,3.477
1621,26.62,31.23,19.75,32.06,10.35,23.77,26.92,12.89,23.72,15.766,13.43,12.19
1622,21.11,25.69,44.0,20.39,17.77,33.16,22.61,11.59,8.625,11.836,7.336,6.863
1623,7.47,9.18,17.7,8.51,9.94,17.22,1.96,3.584,4.477,2.84,1.916,1.922
1624,17.45,119.3,35.66,91.4,14.0,136.1,21.27,15.77,3.166,26.4,25.48,43.44
1625,8.56,44.38,4.055,13.64,4.77,15.914,13.08,18.2,9.74,11.83,36.56,53.72
1626,4.63,15.58,5.04,14.375,3.96,7.86,29.77,11.05,2.742,3.477,5.676,9.12
1627,57.9,76.1,23.84,74.94,30.1,49.75,14.92,4.52,7.6,16.44,37.66,53.7
1628,17.05,11.9,6.098,18.64,6.562,13.99,7.77,5.848,12.484,9.3,6.33,6.137
1629,20.88,19.27,38.16,23.47,26.9,17.6,15.945,15.88,25.86,11.33,7.734,7.223
1630,17.05,5.44,10.19,10.15,25.08,6.004,0.734,1.346,4.95,9.58,5.664,8.26
1631,25.17,36.94,6.496,38.28,9.805,12.734,18.88,9.7,10.06,7.81,10.98,33.8
1632,10.57,32.88,5.9,18.69,7.45,14.76,16.52,28.66,9.805,11.164,16.16,14.5
1633,19.14,37.22,48.84,24.97,34.03,43.06,41.9,5.83,6.355,7.97,11.19,18.11
1634,58.2,18.44,14.805,63.62,31.12,13.82,37.56,15.555,23.44,37.4,46.22,50.88
1635,35.84,33.53,60.9,32.28,105.3,36.2,471.8,7.195,15.5,19.69,10.65,12.18
1636,8.375,42.06,8.07,18.55,3.287,22.34,29.62,27.22,10.48,14.516,20.08,11.055
1637,61.84,39.47,58.3,85.7,62.66,69.5,13.97,19.31,22.05,17.94,20.86,30.16
1638,5.65,17.55,18.2,8.8,5.2,34.97,5.55,3.477,5.395,2.2,1.821,3.383
1639,21.78,55.78,36.06,35.56,19.28,68.0,54.94,17.73,23.66,27.39,27.81,18.8
1640,15.09,11.26,5.645,24.52,7.582,6.582,8.54,2.902,1.28,5.258,24.11,20.55
1641,11.195,56.16,36.6,24.7,19.02,134.8,22.31,36.06,15.42,6.47,6.15,7.355
1642,9.32,22.45,9.945,10.17,9.02,31.8,3.396,7.586,23.52,17.12,9.6,7.95
1643,11.98,25.73,20.3,16.78,7.68,38.84,3.559,3.018,14.125,15.42,21.08,23.69
1644,28.06,70.2,50.56,41.0,8.81,104.7,16.9,6.008,13.94,12.55,11.83,30.61
1645,31.95,20.22,45.9,21.94,45.3,25.4,16.39,6.64,19.55,8.78,7.887,20.7
1646,9.09,20.34,7.14,15.32,6.43,9.42,33.62,5.34,3.729,4.457,5.23,12.13
1647,6.25,9.375,12.46,4.906,16.4,13.18,5.367,5.918,10.14,9.27,3.926,3.664
1648,3.846,22.44,2.531,7.75,3.469,12.89,29.14,6.18,3.135,1.624,3.31,4.266
1649,1.817,20.44,1.957,4.504,3.057,22.11,4.89,14.41,17.6,22.2,9.0,14.36
1650,70.0,16.89,103.1,21.95,113.56,49.88,6.12,2.338,12.664,9.664,8.81,11.33
1651,8.11,27.73,1.509,28.27,1.745,8.77,13.36,11.83,12.63,11.4,7.203,17.12
1652,22.02,28.39,45.84,25.73,23.19,24.89,5.117,17.78,15.086,9.945,9.62,12.305
1653,3.238,7.617,6.15,2.746,2.46,6.953,24.22,3.732,3.664,2.426,3.068,4.18
1654,6.164,20.22,4.445,17.05,2.412,11.08,3.988,6.125,5.812,8.02,8.1,19.22
1655,4.746,8.805,12.63,6.23,5.113,32.78,7.445,3.24,18.06,25.48,13.875,21.5
1656,25.33,18.08,10.32,24.67,2.828,12.66,15.516,6.72,6.016,5.812,4.99,8.07
1657,9.21,16.3,4.055,9.33,6.824,3.217,7.61,20.47,23.95,11.6,5.49,7.375
1658,13.72,20.2,13.0,15.61,11.586,20.45,7.805,30.42,13.8,5.797,7.02,5.2
1659,9.99,22.86,55.6,13.94,11.445,43.75,15.55,9.555,15.61,13.17,7.816,7.312
1660,10.625,43.12,37.6,20.19,7.56,76.4,3.87,5.465,9.55,21.11,15.86,13.89
1661,9.38,16.9,18.78,12.29,10.19,16.06,35.2,16.56,12.34,8.24,7.094,8.44
1662,9.164,28.66,5.12,18.3,5.688,5.867,14.56,9.85,6.918,7.895,7.875,38.47
1663,14.445,33.03,38.16,23.05,10.93,34.66,4.008,12.23,10.54,7.875,7.83,14.734
1664,12.45,14.12,4.855,15.01,7.65,2.93,5.355,3.719,2.8,5.26,2.594,4.56
1665,5.445,4.402,6.617,4.21,12.25,2.678,1.328,2.666,11.39,8.61,8.33,9.06
1666,21.06,65.8,5.223,41.47,7.336,11.016,1.919,1.88,1.978,26.53,10.61,9.98
1667,15.97,23.28,94.6,16.78,17.0,40.16,8.3,4.11,11.195,3.2,2.898,4.96
1668,22.77,28.6,55.75,20.5,70.44,36.3,7.164,6.934,7.34,1.101,1.719,3.73
1669,37.94,39.2,27.28,54.84,21.95,33.03,20.17,11.21,79.8,47.56,32.22,31.05
1670,15.33,32.34,8.44,18.86,11.05,20.16,21.88,10.88,8.27,4.92,8.125,10.91
1671,17.75,40.06,38.62,30.64,63.97,39.06,14.01,11.03,5.7,8.586,11.555,15.76
1672,20.38,14.76,42.3,12.49,107.6,20.78,11.54,25.28,38.3,5.855,2.908,4.625
1673,8.875,27.19,26.19,28.33,22.05,28.36,12.54,77.3,24.42,29.36,30.52,34.9
1674,10.586,19.22,11.625,21.2,23.8,14.81,7.664,22.83,15.336,9.53,6.168,7.645
1675,24.19,40.88,13.33,34.5,25.5,23.92,141.6,12.336,7.516,4.992,9.086,10.66
1676,18.16,35.12,8.125,18.61,9.71,23.89,9.13,4.676,12.125,11.36,11.195,23.05
1677,41.75,18.22,12.54,25.7,5.766,14.8,4.805,6.703,17.45,11.64,14.016,8.1
1678,11.71,47.9,120.06,22.69,23.08,141.2,20.42,37.62,9.53,9.62,6.22,3.137
1679,8.7,149.5,4.707,38.5,4.402,18.2,4.246,7.105,12.56,38.0,24.03,37.53
1680,19.31,84.3,103.56,51.22,18.1,129.0,33.78,12.62,14.16,15.91,9.76,10.94
1681,12.66,26.34,18.7,15.32,10.65,34.28,1.989,9.04,17.78,15.99,11.89,41.2
1682,13.76,2.19,13.11,6.516,11.8,6.887,1.727,7.89,18.02,11.91,5.98,2.53
1683,5.062,16.78,5.234,13.31,2.86,10.33,23.78,27.3,61.5,26.62,8.3,4.594
1684,32.66,43.12,15.57,59.88,4.348,29.34,8.81,16.62,26.05,21.39,12.055,12.266
1685,8.16,21.9,6.715,12.22,11.83,55.84,2.328,8.414,17.98,21.67,7.89,8.89
1686,4.098,42.47,3.14,16.08,2.064,29.5,2.754,14.82,13.5,39.62,39.2,2.303
1687,31.3,18.64,19.11,32.53,22.78,13.18,4.65,17.56,21.81,26.73,27.34,51.75
1688,20.38,62.16,23.34,50.22,15.98,39.5,6.453,6.52,8.49,21.23,18.67,21.62
1689,18.48,20.72,87.0,15.68,27.84,38.38,10.01,16.81,6.457,8.77,15.23,10.55
1690,9.48,21.67,33.94,14.336,14.17,27.33,8.77,22.92,6.504,6.355,4.297,6.04
1691,6.27,12.125,17.12,10.75,39.3,14.04,4.1,2.393,3.924,4.03,3.908,14.805
